country_code,country_name,year,variant,population,last_updated
900,World,2024,Medium,8126964296.0,2025-07-02
900,World,2024,Medium,8196980849.0,2025-07-02
900,World,2024,Medium,8266245291.0,2025-07-02
900,World,2024,Medium,8335111500.0,2025-07-02
900,World,2024,Medium,8403077188.999999,2025-07-02
900,World,2024,Medium,8470160584.000001,2025-07-02
900,World,2024,Medium,8536410062.000001,2025-07-02
900,World,2024,Medium,8601839760.0,2025-07-02
900,World,2024,Medium,8666398907.0,2025-07-02
900,World,2024,Medium,8730060717.0,2025-07-02
900,World,2024,Medium,8792837445.0,2025-07-02
900,World,2024,Medium,8854732372.0,2025-07-02
900,World,2024,Medium,8915687990.0,2025-07-02
900,World,2024,Medium,8975685239.0,2025-07-02
900,World,2024,Medium,9034620009.0,2025-07-02
900,World,2024,Medium,9092525843.0,2025-07-02
900,World,2024,Medium,9149330917.0,2025-07-02
900,World,2024,Medium,9205049488.0,2025-07-02
900,World,2024,Medium,9259513662.0,2025-07-02
900,World,2024,Medium,9312707079.0,2025-07-02
900,World,2024,Medium,9364615549.0,2025-07-02
900,World,2024,Medium,9415131838.0,2025-07-02
900,World,2024,Medium,9464147498.0,2025-07-02
900,World,2024,Medium,9511631710.0,2025-07-02
900,World,2024,Medium,9557460245.0,2025-07-02
900,World,2024,Medium,9601611841.0,2025-07-02
900,World,2024,Medium,9644036216.0,2025-07-02
900,World,2024,Medium,9684720958.0,2025-07-02
900,World,2024,Medium,9723663649.0,2025-07-02
900,World,2024,Medium,9760865381.0,2025-07-02
900,World,2024,Medium,9796363847.0,2025-07-02
900,World,2024,Medium,9830139471.0,2025-07-02
900,World,2024,Medium,9862335670.0,2025-07-02
900,World,2024,Medium,9893025114.0,2025-07-02
900,World,2024,Medium,9922249272.0,2025-07-02
900,World,2024,Medium,9950079486.0,2025-07-02
900,World,2024,Medium,9976594679.0,2025-07-02
900,World,2024,Medium,10001869905.0,2025-07-02
900,World,2024,Medium,10025962521.0,2025-07-02
900,World,2024,Medium,10048970678.0,2025-07-02
900,World,2024,Medium,10070929392.0,2025-07-02
900,World,2024,Medium,10091876081.0,2025-07-02
900,World,2024,Medium,10111823041.0,2025-07-02
900,World,2024,Medium,10130811174.0,2025-07-02
900,World,2024,Medium,10148805547.0,2025-07-02
900,World,2024,Medium,10165798334.0,2025-07-02
900,World,2024,Medium,10181765935.0,2025-07-02
900,World,2024,Medium,10196717983.0,2025-07-02
900,World,2024,Medium,10210645154.0,2025-07-02
900,World,2024,Medium,10223465184.0,2025-07-02
900,World,2024,Medium,10235190464.0,2025-07-02
900,World,2024,Medium,10245779647.0,2025-07-02
900,World,2024,Medium,10255213216.0,2025-07-02
900,World,2024,Medium,10263489648.0,2025-07-02
900,World,2024,Medium,10270600397.0,2025-07-02
900,World,2024,Medium,10276512248.0,2025-07-02
900,World,2024,Medium,10281262698.0,2025-07-02
900,World,2024,Medium,10284893359.0,2025-07-02
900,World,2024,Medium,10287430111.0,2025-07-02
900,World,2024,Medium,10288979989.0,2025-07-02
900,World,2024,Medium,10289514658.0,2025-07-02
900,World,2024,Medium,10289115830.0,2025-07-02
900,World,2024,Medium,10287797368.0,2025-07-02
900,World,2024,Medium,10285619351.0,2025-07-02
900,World,2024,Medium,10282603396.0,2025-07-02
900,World,2024,Medium,10278805749.0,2025-07-02
900,World,2024,Medium,10274230810.0,2025-07-02
900,World,2024,Medium,10268899331.0,2025-07-02
900,World,2024,Medium,10262824096.0,2025-07-02
900,World,2024,Medium,10255992655.0,2025-07-02
900,World,2024,Medium,10248376862.0,2025-07-02
900,World,2024,Medium,10239994812.0,2025-07-02
900,World,2024,Medium,10230812389.0,2025-07-02
900,World,2024,Medium,10220889358.0,2025-07-02
900,World,2024,Medium,10210209263.0,2025-07-02
900,World,2024,Medium,10198770461.0,2025-07-02
900,World,2024,Medium,10186607670.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1227720563.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1258298458.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1288832191.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1319657384.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1350928236.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1382426020.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1414224185.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1446242764.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1478560909.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1511018258.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1543640048.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1576489746.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1609543049.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1642689427.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1675901858.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1709207972.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1742603997.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1776074612.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1809558896.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1843064264.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1876626440.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1910155439.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1943601377.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,1977040672.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2010500420.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2043854344.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2077071379.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2110172614.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2143321032.9999998,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2176284877.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2209060695.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2241728421.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2274279585.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2306645974.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2338742950.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2370655120.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2402534418.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2434088291.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2465476179.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2496414272.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2527063580.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2557447434.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2587538802.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2617236893.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2646649791.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2675631982.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2704275382.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2732554933.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2760452658.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2787934078.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2814961573.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2841621569.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2867820365.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2893501909.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2918849901.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2943691527.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2967933041.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,2991691776.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3014906719.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3037693320.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3059982033.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3081665993.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3102968175.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3123813777.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3143959593.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3163505822.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3182684124.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3201324315.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3219319349.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3236749480.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3253672329.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3270134832.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3286019563.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3301523306.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3316422948.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3330848526.0,2025-07-02
1834,Sub-Saharan Africa,2024,Medium,3344728430.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,576972606.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,585991707.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,595207265.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,604537128.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,613352637.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,622000418.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,630554494.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,638962316.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,647322862.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,655640457.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,663933471.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,672178782.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,680389597.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,688569120.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,696726158.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,704810756.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,712892559.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,720913589.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,728856373.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,736716795.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,744461884.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,752131914.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,759706235.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,767129203.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,774453678.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,781686528.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,788839747.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,795852341.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,802708270.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,809408246.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,816035830.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,822542548.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,828882710.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,835070290.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,841111922.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,847033324.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,852839612.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,858554055.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,864087959.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,869524811.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,874852800.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,880052536.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,885122128.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,890120641.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,894932321.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,899609927.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,904153471.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,908568061.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,912922202.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,917164726.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,921276332.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,925224875.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,929026277.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,932703974.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,936240300.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,939711367.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,943120052.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,946415533.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,949604777.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,952665429.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,955586399.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,958435893.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,961195499.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,963803063.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,966272104.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,968629917.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,970878505.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,972931100.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,974949802.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,976870025.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,978652219.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,980203837.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,981745723.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,983118863.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,984379877.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,985544315.0,2025-07-02
1833,Northern Africa and Western Asia,2024,Medium,986573025.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2134994734.9999998,2025-07-02
1831,Central and Southern Asia,2024,Medium,2157569977.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2180041052.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2202346903.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2224552196.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2246599709.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2268404229.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2289961236.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2311156671.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2331944831.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2352361976.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2372265712.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2391738601.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2410817895.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2429349131.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2447383546.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2464973864.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2482100786.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2498728044.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2514762972.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2530341624.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2545423957.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2560044930.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2574224878.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2587773728.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2600809748.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2613433487.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2625465747.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2636939647.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2648028934.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2658654690.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2668731168.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2678391370.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2687601022.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2696320473.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2704480961.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2712012115.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2719094067.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2725558091.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2731668497.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2737215088.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2742299362.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2746836263.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2750811442.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2754216237.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2757185941.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2759572573.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2761481509.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2762752190.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2763547976.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2763941765.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2763785752.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2763067730.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2761949296.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2760393363.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2758295666.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2755912203.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2753115761.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2749800243.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2746188015.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2742201919.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2738030791.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2733432136.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2728431041.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2723302387.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2717859896.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2712107188.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2706204935.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2700016839.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2693645781.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2687031744.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2680222659.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2673169211.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2665936908.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2658522589.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2650914948.0,2025-07-02
1831,Central and Southern Asia,2024,Medium,2643211399.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2350718727.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2351810939.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2352623689.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2353379701.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2353696081.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2353487168.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2352810755.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2351733743.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2350188174.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2348227700.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2345821908.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2343035799.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2339817555.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2336195701.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2332228066.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2327876578.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2323091452.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2317842768.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2312123109.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2305971886.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2299390248.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2292287167.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2284585999.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2276239010.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2267239989.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2257571041.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2247152510.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2236064212.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2224181592.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2211539953.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2198280086.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2184342953.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2169806088.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2154730225.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2139217816.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2123285048.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2107028653.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2090522974.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2073880982.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2057138561.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2040401404.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2023622355.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,2006876517.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1990203471.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1973585573.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1957070468.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1940630208.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1924251355.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1907950422.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1891628584.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1875281915.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1858948851.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1842568663.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1826161600.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1809634491.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1793047513.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1776355613.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1759592293.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1742810884.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1726043898.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1709283459.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1692526890.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1675865874.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1659322560.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1642892981.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1626620400.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1610472724.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1594495645.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1578677767.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1562989401.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1547422475.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1531981767.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1516648939.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1501395127.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1486252661.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1471198954.0,2025-07-02
1832,Eastern and South-Eastern Asia,2024,Medium,1456234724.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,661207205.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,665724939.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,670052165.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,674218958.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,678265289.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,682157539.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,685925951.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,689560842.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,693065065.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,696430034.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,699658440.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,702753233.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,705701176.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,708494080.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,711131751.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,713625441.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,715947985.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,718112688.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,720098477.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,721915864.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,723551913.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,725020180.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,726309462.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,727434668.0,2025-07-02
1830,Latin America and the Caribbean,2024,Medium,728398661.0,2025-07-02
